日付,時間 ,約定値,出来高
2025/12/05,09:04:42,276,"15,100"
2025/12/05,09:04:42,277,"4,500"
2025/12/05,09:04:42,278,"1,700"
2025/12/05,09:04:42,279,"1,600"
2025/12/05,09:04:42,280,"3,600"
2025/12/05,09:04:42,281,"1,700"
2025/12/05,09:04:42,282,500
2025/12/05,09:04:42,285,100
2025/12/05,09:04:42,284,100
2025/12/05,09:04:42,284,100
2025/12/05,09:04:41,286,200
2025/12/05,09:04:41,285,200
2025/12/05,09:04:41,284,100
2025/12/05,09:04:41,284,100
2025/12/05,09:04:41,285,300
2025/12/05,09:04:41,284,300
2025/12/05,09:04:40,284,300
2025/12/05,09:04:40,283,100
2025/12/05,09:04:40,284,100
2025/12/05,09:04:40,283,200
2025/12/05,09:04:40,281,500
2025/12/05,09:04:40,282,"3,300"
2025/12/05,09:04:40,283,"1,200"
2025/12/05,09:04:39,284,100
2025/12/05,09:04:39,285,100
2025/12/05,09:04:39,284,100
2025/12/05,09:04:39,286,300
2025/12/05,09:04:37,286,200
2025/12/05,09:04:37,286,"1,400"
2025/12/05,09:04:37,285,200
2025/12/05,09:04:37,284,900
2025/12/05,09:04:37,284,100
2025/12/05,09:04:37,285,700
2025/12/05,09:04:37,281,"1,100"
2025/12/05,09:04:37,282,300
2025/12/05,09:04:37,285,100
2025/12/05,09:04:36,285,"1,000"
2025/12/05,09:04:36,285,"2,600"
2025/12/05,09:04:36,284,200
2025/12/05,09:04:36,283,100
2025/12/05,09:04:36,282,100
2025/12/05,09:04:35,281,300
2025/12/05,09:04:35,282,100
2025/12/05,09:04:35,284,200
2025/12/05,09:04:34,282,100
2025/12/05,09:04:34,284,500
2025/12/05,09:04:34,284,100
2025/12/05,09:04:34,284,200
2025/12/05,09:04:33,282,100
2025/12/05,09:04:33,281,100
2025/12/05,09:04:33,281,100
2025/12/05,09:04:33,282,400
2025/12/05,09:04:33,284,"1,000"
2025/12/05,09:04:33,284,100
2025/12/05,09:04:32,284,500
2025/12/05,09:04:32,283,500
2025/12/05,09:04:32,283,100
2025/12/05,09:04:31,286,500
2025/12/05,09:04:31,285,200
2025/12/05,09:04:31,284,200
2025/12/05,09:04:30,281,300
2025/12/05,09:04:30,282,200
2025/12/05,09:04:30,285,400
2025/12/05,09:04:30,284,500
2025/12/05,09:04:30,286,"17,500"
2025/12/05,09:04:30,285,400
2025/12/05,09:04:30,284,"1,300"
2025/12/05,09:04:30,283,500
2025/12/05,09:04:30,284,100
2025/12/05,09:04:30,284,600
2025/12/05,09:04:30,283,300
2025/12/05,09:04:30,282,400
2025/12/05,09:04:30,282,500
2025/12/05,09:04:29,282,100
2025/12/05,09:04:29,282,300
2025/12/05,09:04:28,284,100
2025/12/05,09:04:28,283,200
2025/12/05,09:04:28,285,"1,600"
2025/12/05,09:04:28,284,"1,000"
2025/12/05,09:04:28,284,100
2025/12/05,09:04:28,284,200
2025/12/05,09:04:28,284,100
2025/12/05,09:04:27,280,700
2025/12/05,09:04:27,280,300
2025/12/05,09:04:27,281,200
2025/12/05,09:04:27,280,300
2025/12/05,09:04:27,281,300
2025/12/05,09:04:27,282,400
2025/12/05,09:04:27,284,"5,200"
2025/12/05,09:04:27,284,500
2025/12/05,09:04:27,284,"1,300"
2025/12/05,09:04:27,283,"1,800"
2025/12/05,09:04:27,283,400
2025/12/05,09:04:27,282,300
2025/12/05,09:04:26,280,100
2025/12/05,09:04:26,280,700
2025/12/05,09:04:26,280,200
2025/12/05,09:04:26,283,"4,500"
2025/12/05,09:04:26,282,500
2025/12/05,09:04:26,279,100
2025/12/05,09:04:25,281,500
2025/12/05,09:04:25,281,100
2025/12/05,09:04:25,279,100
2025/12/05,09:04:25,278,200
2025/12/05,09:04:25,278,500
2025/12/05,09:04:24,282,"4,800"
2025/12/05,09:04:24,282,200
2025/12/05,09:04:24,282,700
2025/12/05,09:04:24,281,200
2025/12/05,09:04:24,280,100
2025/12/05,09:04:24,280,100
2025/12/05,09:04:24,279,900
2025/12/05,09:04:24,279,100
2025/12/05,09:04:24,282,200
2025/12/05,09:04:24,281,700
2025/12/05,09:04:24,280,100
2025/12/05,09:04:24,278,300
2025/12/05,09:04:24,279,400
2025/12/05,09:04:23,277,700
2025/12/05,09:04:23,278,200
2025/12/05,09:04:23,280,200
2025/12/05,09:04:23,280,100
2025/12/05,09:04:22,280,"5,000"
2025/12/05,09:04:22,279,"1,800"
2025/12/05,09:04:22,278,"1,100"
2025/12/05,09:04:21,276,100
2025/12/05,09:04:21,276,100
2025/12/05,09:04:20,276,100
2025/12/05,09:04:20,278,400
2025/12/05,09:04:20,276,300
2025/12/05,09:04:20,279,"1,700"
2025/12/05,09:04:20,278,200
2025/12/05,09:04:19,279,400
2025/12/05,09:04:19,278,"1,000"
2025/12/05,09:04:19,276,500
2025/12/05,09:04:18,278,600
2025/12/05,09:04:18,276,200
2025/12/05,09:04:18,275,100
2025/12/05,09:04:18,275,600
2025/12/05,09:04:18,275,500
2025/12/05,09:04:18,275,100
2025/12/05,09:04:18,274,100
2025/12/05,09:04:17,276,"1,900"
2025/12/05,09:04:17,275,100
2025/12/05,09:04:17,275,900
2025/12/05,09:04:16,276,"1,700"
2025/12/05,09:04:16,275,200
2025/12/05,09:04:16,272,700
2025/12/05,09:04:16,273,200
2025/12/05,09:04:16,274,100
2025/12/05,09:04:16,275,"1,100"
2025/12/05,09:04:16,275,100
2025/12/05,09:04:15,277,"1,300"
2025/12/05,09:04:15,277,200
2025/12/05,09:04:15,276,300
2025/12/05,09:04:15,275,100
2025/12/05,09:04:15,274,200
2025/12/05,09:04:15,273,200
2025/12/05,09:04:15,276,"1,700"
2025/12/05,09:04:15,276,"2,800"
2025/12/05,09:04:15,275,200
2025/12/05,09:04:15,275,200
2025/12/05,09:04:14,272,200
2025/12/05,09:04:14,275,500
2025/12/05,09:04:14,274,200
2025/12/05,09:04:14,273,400
2025/12/05,09:04:14,273,100
2025/12/05,09:04:14,272,"2,500"
2025/12/05,09:04:14,273,400
2025/12/05,09:04:13,274,100
2025/12/05,09:04:13,274,100
2025/12/05,09:04:13,276,"4,700"
2025/12/05,09:04:13,276,500
2025/12/05,09:04:13,275,300
2025/12/05,09:04:13,274,300
2025/12/05,09:04:13,274,100
2025/12/05,09:04:12,275,100
2025/12/05,09:04:12,274,200
2025/12/05,09:04:12,272,200
2025/12/05,09:04:12,272,100
2025/12/05,09:04:12,273,600
2025/12/05,09:04:12,273,800
2025/12/05,09:04:12,273,800
2025/12/05,09:04:12,274,200
2025/12/05,09:04:12,274,100
2025/12/05,09:04:11,275,100
2025/12/05,09:04:11,273,500
2025/12/05,09:04:11,276,600
2025/12/05,09:04:11,275,200
2025/12/05,09:04:11,274,500
2025/12/05,09:04:11,274,100
2025/12/05,09:04:10,274,100
2025/12/05,09:04:09,273,200
2025/12/05,09:04:09,276,800
2025/12/05,09:04:09,275,100
2025/12/05,09:04:09,275,100
2025/12/05,09:04:09,274,100
2025/12/05,09:04:09,274,200
2025/12/05,09:04:08,276,100
2025/12/05,09:04:08,275,100
2025/12/05,09:04:07,275,100
2025/12/05,09:04:07,272,100
2025/12/05,09:04:07,273,100
2025/12/05,09:04:07,275,100
2025/12/05,09:04:07,275,100
2025/12/05,09:04:06,273,500
2025/12/05,09:04:06,274,"1,400"
2025/12/05,09:04:06,274,"3,900"
2025/12/05,09:04:06,274,200
2025/12/05,09:04:06,275,"1,100"
2025/12/05,09:04:06,275,100
2025/12/05,09:04:06,273,"2,200"
2025/12/05,09:04:06,273,100
2025/12/05,09:04:05,275,200
2025/12/05,09:04:05,274,200
2025/12/05,09:04:05,274,800
2025/12/05,09:04:04,273,100
2025/12/05,09:04:04,271,100
2025/12/05,09:04:04,272,100
2025/12/05,09:04:04,276,300
2025/12/05,09:04:04,275,100
2025/12/05,09:04:03,276,700
2025/12/05,09:04:03,275,100
2025/12/05,09:04:03,273,100
2025/12/05,09:04:03,273,100
2025/12/05,09:04:03,273,"2,300"
2025/12/05,09:04:03,273,"7,000"
2025/12/05,09:04:00,281,"1,200"
2025/12/05,09:04:00,280,400
2025/12/05,09:04:00,279,"1,000"
2025/12/05,09:04:00,278,200
2025/12/05,09:04:00,277,100
2025/12/05,09:04:00,276,400
2025/12/05,09:04:00,275,100
2025/12/05,09:04:00,274,300
2025/12/05,09:04:00,273,300
2025/12/05,09:04:00,271,100
2025/12/05,09:04:00,269,"1,000"
2025/12/05,09:04:00,267,400
2025/12/05,09:04:00,265,800
2025/12/05,09:04:00,266,100
2025/12/05,09:03:59,274,300
2025/12/05,09:03:59,273,700
2025/12/05,09:03:59,272,"1,300"
2025/12/05,09:03:59,271,100
2025/12/05,09:03:59,270,"3,600"
2025/12/05,09:03:59,269,300
2025/12/05,09:03:59,267,200
2025/12/05,09:03:59,267,100
2025/12/05,09:03:59,266,300
2025/12/05,09:03:59,265,100
2025/12/05,09:03:59,267,300
2025/12/05,09:03:58,264,100
2025/12/05,09:03:58,270,"8,600"
2025/12/05,09:03:58,269,800
2025/12/05,09:03:58,268,200
2025/12/05,09:03:58,267,400
2025/12/05,09:03:57,267,300
2025/12/05,09:03:57,266,100
2025/12/05,09:03:57,265,100
2025/12/05,09:03:57,264,200
2025/12/05,09:03:57,263,300
2025/12/05,09:03:57,262,200
2025/12/05,09:03:57,262,700
2025/12/05,09:03:57,262,300
2025/12/05,09:03:57,264,300
2025/12/05,09:03:57,261,"1,200"
2025/12/05,09:03:57,264,200
2025/12/05,09:03:57,264,100
2025/12/05,09:03:57,265,100
2025/12/05,09:03:57,266,100
2025/12/05,09:03:56,263,800
2025/12/05,09:03:56,263,"1,000"
2025/12/05,09:03:56,263,300
2025/12/05,09:03:56,261,"82,200"
2025/12/05,09:03:56,261,"8,500"
2025/12/05,09:03:56,262,"3,100"
2025/12/05,09:03:56,263,"4,900"
2025/12/05,09:03:56,264,"9,700"
2025/12/05,09:03:56,265,"6,200"
2025/12/05,09:03:56,266,"5,000"
2025/12/05,09:03:56,267,"1,100"
2025/12/05,09:03:56,268,400
2025/12/05,09:03:56,269,"2,500"
2025/12/05,09:03:56,270,"24,500"
2025/12/05,09:03:56,271,"1,900"
2025/12/05,09:03:56,272,100
2025/12/05,09:03:56,271,100
2025/12/05,09:03:56,272,100
2025/12/05,09:03:56,276,"2,600"
2025/12/05,09:03:56,274,500
2025/12/05,09:03:56,273,500
2025/12/05,09:03:56,272,900
2025/12/05,09:03:56,271,300
2025/12/05,09:03:56,270,400
2025/12/05,09:03:56,270,100
2025/12/05,09:03:56,271,100
2025/12/05,09:03:55,272,300
2025/12/05,09:03:55,271,"1,300"
2025/12/05,09:03:55,273,200
2025/12/05,09:03:55,271,"1,400"
2025/12/05,09:03:55,272,"1,000"
2025/12/05,09:03:55,273,"3,900"
2025/12/05,09:03:55,273,400
2025/12/05,09:03:55,274,"1,100"
2025/12/05,09:03:55,274,500
2025/12/05,09:03:54,274,"1,100"
2025/12/05,09:03:54,275,"2,400"
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,276,200
2025/12/05,09:03:54,276,200
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,277,400
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,277,300
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,275,"2,900"
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,277,200
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,275,"4,800"
2025/12/05,09:03:54,276,100
2025/12/05,09:03:54,276,100
2025/12/05,09:03:53,277,100
2025/12/05,09:03:53,275,100
2025/12/05,09:03:53,276,100
2025/12/05,09:03:53,275,500
2025/12/05,09:03:53,276,100
2025/12/05,09:03:53,277,100
2025/12/05,09:03:53,275,100
2025/12/05,09:03:53,282,200
2025/12/05,09:03:53,281,800
2025/12/05,09:03:53,280,400
2025/12/05,09:03:53,279,100
2025/12/05,09:03:53,278,200
2025/12/05,09:03:53,277,200
2025/12/05,09:03:53,277,300
2025/12/05,09:03:53,275,100
2025/12/05,09:03:53,276,100
2025/12/05,09:03:53,279,"1,300"
2025/12/05,09:03:53,279,100
2025/12/05,09:03:53,278,300
2025/12/05,09:03:53,275,200
2025/12/05,09:03:52,278,400
2025/12/05,09:03:52,275,"1,200"
2025/12/05,09:03:52,276,400
2025/12/05,09:03:52,277,100
2025/12/05,09:03:52,278,300
2025/12/05,09:03:52,278,100
2025/12/05,09:03:52,279,200
2025/12/05,09:03:52,276,100
2025/12/05,09:03:51,276,100
2025/12/05,09:03:51,279,300
2025/12/05,09:03:51,276,400
2025/12/05,09:03:51,283,"3,800"
2025/12/05,09:03:51,282,500
2025/12/05,09:03:51,281,100
2025/12/05,09:03:51,280,800
2025/12/05,09:03:51,279,200
2025/12/05,09:03:51,278,"1,000"
2025/12/05,09:03:51,277,200
2025/12/05,09:03:51,276,100
2025/12/05,09:03:51,276,100
2025/12/05,09:03:51,276,300
2025/12/05,09:03:51,277,300
2025/12/05,09:03:51,276,200
2025/12/05,09:03:51,276,100
2025/12/05,09:03:51,276,300
2025/12/05,09:03:51,277,"7,600"
2025/12/05,09:03:51,277,100
2025/12/05,09:03:51,277,"1,800"
2025/12/05,09:03:51,277,200
2025/12/05,09:03:51,277,300
2025/12/05,09:03:51,277,"3,000"
2025/12/05,09:03:51,277,300
2025/12/05,09:03:51,278,200
2025/12/05,09:03:51,278,300
2025/12/05,09:03:51,277,200
2025/12/05,09:03:51,276,"203,500"
2025/12/05,09:02:19,284,"3,600"
2025/12/05,09:02:19,285,100
2025/12/05,09:02:19,284,100
2025/12/05,09:02:19,285,600
2025/12/05,09:02:18,286,"2,600"
2025/12/05,09:02:18,286,100
2025/12/05,09:02:18,285,"2,500"
2025/12/05,09:02:18,284,"21,100"
2025/12/05,09:02:08,285,100
2025/12/05,09:02:08,286,100
2025/12/05,09:02:07,285,300
2025/12/05,09:02:07,287,100
2025/12/05,09:02:07,286,"2,200"
2025/12/05,09:02:07,291,"2,000"
2025/12/05,09:02:07,291,100
2025/12/05,09:02:07,290,500
2025/12/05,09:02:07,289,100
2025/12/05,09:02:07,284,"21,000"
2025/12/05,09:02:07,284,"7,500"
2025/12/05,09:02:07,285,"7,300"
2025/12/05,09:02:07,286,"5,800"
2025/12/05,09:02:07,287,"2,200"
2025/12/05,09:02:07,288,200
2025/12/05,09:02:07,289,"5,700"
2025/12/05,09:02:07,290,300
2025/12/05,09:02:07,290,500
2025/12/05,09:02:06,290,100
2025/12/05,09:02:06,290,100
2025/12/05,09:02:06,291,100
2025/12/05,09:02:06,290,400
2025/12/05,09:02:06,290,100
2025/12/05,09:02:06,290,"1,000"
2025/12/05,09:02:05,289,500
2025/12/05,09:02:05,290,"1,500"
2025/12/05,09:02:05,290,300
2025/12/05,09:02:05,290,"1,200"
2025/12/05,09:02:05,295,"3,100"
2025/12/05,09:02:05,294,600
2025/12/05,09:02:05,292,100
2025/12/05,09:02:05,292,300
2025/12/05,09:02:05,291,300
2025/12/05,09:02:05,290,"1,100"
2025/12/05,09:02:05,290,200
2025/12/05,09:02:05,289,100
2025/12/05,09:02:04,290,100
2025/12/05,09:02:04,290,100
2025/12/05,09:02:04,290,600
2025/12/05,09:02:04,290,500
2025/12/05,09:02:04,287,300
2025/12/05,09:02:04,288,200
2025/12/05,09:02:04,287,"1,100"
2025/12/05,09:02:04,288,"4,000"
2025/12/05,09:02:04,289,500
2025/12/05,09:02:04,290,400
2025/12/05,09:02:04,290,100
2025/12/05,09:02:03,295,400
2025/12/05,09:02:03,295,200
2025/12/05,09:02:03,294,300
2025/12/05,09:02:03,293,300
2025/12/05,09:02:02,291,"1,000"
2025/12/05,09:02:02,287,100
2025/12/05,09:02:02,287,"1,000"
2025/12/05,09:02:02,290,300
2025/12/05,09:02:02,287,300
2025/12/05,09:02:02,294,"2,300"
2025/12/05,09:02:02,293,"1,200"
2025/12/05,09:02:02,292,300
2025/12/05,09:02:02,291,"2,400"
2025/12/05,09:02:02,290,700
2025/12/05,09:02:02,289,"1,600"
2025/12/05,09:02:02,288,"1,500"
2025/12/05,09:02:02,287,100
2025/12/05,09:02:01,287,400
2025/12/05,09:02:01,287,200
2025/12/05,09:02:01,287,100
2025/12/05,09:02:01,286,600
2025/12/05,09:02:01,286,100
2025/12/05,09:02:00,287,200
2025/12/05,09:02:00,286,400
2025/12/05,09:02:00,286,100
2025/12/05,09:01:59,285,900
2025/12/05,09:01:59,286,600
2025/12/05,09:01:59,286,300
2025/12/05,09:01:59,286,100
2025/12/05,09:01:59,290,100
2025/12/05,09:01:59,285,200
2025/12/05,09:01:59,286,200
2025/12/05,09:01:59,288,200
2025/12/05,09:01:59,292,400
2025/12/05,09:01:58,285,700
2025/12/05,09:01:58,286,300
2025/12/05,09:01:58,292,"1,600"
2025/12/05,09:01:58,292,200
2025/12/05,09:01:58,292,"2,600"
2025/12/05,09:01:58,291,100
2025/12/05,09:01:58,290,100
2025/12/05,09:01:58,289,400
2025/12/05,09:01:58,284,100
2025/12/05,09:01:58,284,400
2025/12/05,09:01:58,285,100
2025/12/05,09:01:58,285,100
2025/12/05,09:01:58,291,100
2025/12/05,09:01:58,291,100
2025/12/05,09:01:58,291,100
2025/12/05,09:01:58,284,500
2025/12/05,09:01:58,284,200
2025/12/05,09:01:58,284,200
2025/12/05,09:01:57,287,100
2025/12/05,09:01:57,288,100
2025/12/05,09:01:57,284,500
2025/12/05,09:01:57,284,"1,800"
2025/12/05,09:01:57,292,200
2025/12/05,09:01:57,291,400
2025/12/05,09:01:57,290,300
2025/12/05,09:01:57,284,500
2025/12/05,09:01:57,285,100
2025/12/05,09:01:57,285,300
2025/12/05,09:01:57,285,200
2025/12/05,09:01:57,287,100
2025/12/05,09:01:57,284,200
2025/12/05,09:01:57,284,"2,200"
2025/12/05,09:01:57,285,"2,100"
2025/12/05,09:01:57,286,"4,600"
2025/12/05,09:01:57,287,"1,900"
2025/12/05,09:01:57,288,"4,300"
2025/12/05,09:01:57,289,"2,300"
2025/12/05,09:01:57,290,"14,400"
2025/12/05,09:01:57,291,"2,500"
2025/12/05,09:01:57,292,"2,000"
2025/12/05,09:01:57,293,"2,300"
2025/12/05,09:01:57,294,"11,100"
2025/12/05,09:01:57,295,100
2025/12/05,09:01:57,295,"8,600"
2025/12/05,09:01:57,298,100
2025/12/05,09:01:57,298,400
2025/12/05,09:01:57,295,200
2025/12/05,09:01:57,296,100
2025/12/05,09:01:56,296,100
2025/12/05,09:01:56,299,"1,500"
2025/12/05,09:01:56,299,300
2025/12/05,09:01:56,299,100
2025/12/05,09:01:56,299,100
2025/12/05,09:01:56,296,900
2025/12/05,09:01:56,296,"1,400"
2025/12/05,09:01:56,299,300
2025/12/05,09:01:56,298,400
2025/12/05,09:01:56,296,100
2025/12/05,09:01:56,296,100
2025/12/05,09:01:54,300,300
2025/12/05,09:01:53,296,100
2025/12/05,09:01:53,297,100
2025/12/05,09:01:53,300,100
2025/12/05,09:01:53,299,100
2025/12/05,09:01:53,297,200
2025/12/05,09:01:53,300,400
2025/12/05,09:01:53,297,200
2025/12/05,09:01:53,300,400
2025/12/05,09:01:53,299,300
2025/12/05,09:01:53,299,100
2025/12/05,09:01:52,296,300
2025/12/05,09:01:52,297,200
2025/12/05,09:01:52,297,600
2025/12/05,09:01:52,297,"2,500"
2025/12/05,09:01:52,297,200
2025/12/05,09:01:52,297,100
2025/12/05,09:01:52,297,100
2025/12/05,09:01:52,298,100
2025/12/05,09:01:52,297,"1,000"
2025/12/05,09:01:52,298,700
2025/12/05,09:01:52,299,"1,000"
2025/12/05,09:01:52,300,"2,800"
2025/12/05,09:01:52,300,300
2025/12/05,09:01:52,301,"45,800"
2025/12/05,09:01:26,301,"1,100"
2025/12/05,09:01:26,301,"1,000"
2025/12/05,09:01:25,302,"2,600"
2025/12/05,09:01:25,302,700
2025/12/05,09:01:25,302,100
2025/12/05,09:01:25,302,600
2025/12/05,09:01:25,302,100
2025/12/05,09:01:25,303,100
2025/12/05,09:01:25,304,100
2025/12/05,09:01:25,302,100
2025/12/05,09:01:25,303,"4,000"
2025/12/05,09:01:25,303,600
2025/12/05,09:01:25,303,"1,800"
2025/12/05,09:01:25,303,"3,000"
2025/12/05,09:01:24,303,700
2025/12/05,09:01:24,304,300
2025/12/05,09:01:24,304,400
2025/12/05,09:01:24,306,100
2025/12/05,09:01:24,306,100
2025/12/05,09:01:24,305,"9,600"
2025/12/05,09:01:24,305,100
2025/12/05,09:01:24,307,100
2025/12/05,09:01:23,306,"8,100"
2025/12/05,09:01:23,306,400
2025/12/05,09:01:23,306,100
2025/12/05,09:01:23,306,100
2025/12/05,09:01:23,306,800
2025/12/05,09:01:23,307,300
2025/12/05,09:01:23,309,100
2025/12/05,09:01:23,307,"2,500"
2025/12/05,09:01:23,308,500
2025/12/05,09:01:23,312,400
2025/12/05,09:01:23,311,200
2025/12/05,09:01:22,310,100
2025/12/05,09:01:22,310,100
2025/12/05,09:01:22,310,100
2025/12/05,09:01:22,306,500
2025/12/05,09:01:22,313,100
2025/12/05,09:01:22,305,"2,800"
2025/12/05,09:01:22,306,"1,300"
2025/12/05,09:01:22,307,200
2025/12/05,09:01:22,308,700
2025/12/05,09:01:22,309,100
2025/12/05,09:01:22,310,300
2025/12/05,09:01:22,311,400
2025/12/05,09:01:22,311,400
2025/12/05,09:01:22,312,100
2025/12/05,09:01:21,311,200
2025/12/05,09:01:21,311,100
2025/12/05,09:01:21,312,200
2025/12/05,09:01:21,313,100
2025/12/05,09:01:21,314,100
2025/12/05,09:01:21,314,500
2025/12/05,09:01:21,313,100
2025/12/05,09:01:21,312,100
2025/12/05,09:01:21,311,200
2025/12/05,09:01:20,314,200
2025/12/05,09:01:20,313,200
2025/12/05,09:01:20,312,100
2025/12/05,09:01:20,311,100
2025/12/05,09:01:20,312,"2,200"
2025/12/05,09:01:20,311,200
2025/12/05,09:01:20,305,"15,600"
2025/12/05,09:01:20,306,"2,900"
2025/12/05,09:01:20,307,"2,600"
2025/12/05,09:01:20,308,"1,100"
2025/12/05,09:01:20,309,"1,400"
2025/12/05,09:01:20,310,"3,600"
2025/12/05,09:01:20,311,200
2025/12/05,09:01:20,312,100
2025/12/05,09:01:20,313,600
2025/12/05,09:01:20,313,100
2025/12/05,09:01:19,316,800
2025/12/05,09:01:19,315,"4,700"
2025/12/05,09:01:19,315,200
2025/12/05,09:01:19,315,200
2025/12/05,09:01:19,315,300
2025/12/05,09:01:19,314,100
2025/12/05,09:01:19,313,100
2025/12/05,09:01:19,312,200
2025/12/05,09:01:19,311,100
2025/12/05,09:01:19,310,100
2025/12/05,09:01:19,312,100
2025/12/05,09:01:19,314,100
2025/12/05,09:01:19,313,100
2025/12/05,09:01:19,311,100
2025/12/05,09:01:19,311,100
2025/12/05,09:01:19,310,900
2025/12/05,09:01:19,311,"1,000"
2025/12/05,09:01:19,312,100
2025/12/05,09:01:19,313,"1,000"
2025/12/05,09:01:19,314,"6,700"
2025/12/05,09:01:19,314,100
2025/12/05,09:01:19,314,100
2025/12/05,09:01:19,313,"2,200"
2025/12/05,09:01:19,312,400
2025/12/05,09:01:19,312,"1,000"
2025/12/05,09:01:18,312,100
2025/12/05,09:01:18,312,100
2025/12/05,09:01:18,311,800
2025/12/05,09:01:17,311,800
2025/12/05,09:01:17,312,100
2025/12/05,09:01:17,313,"1,900"
2025/12/05,09:01:16,312,100
2025/12/05,09:01:16,313,100
2025/12/05,09:01:16,312,400
2025/12/05,09:01:16,312,200
2025/12/05,09:01:15,314,200
2025/12/05,09:01:15,313,800
2025/12/05,09:01:15,313,100
2025/12/05,09:01:15,313,100
2025/12/05,09:01:15,313,100
2025/12/05,09:01:15,314,100
2025/12/05,09:01:15,313,300
2025/12/05,09:01:15,312,100
2025/12/05,09:01:15,310,100
2025/12/05,09:01:15,310,100
2025/12/05,09:01:15,313,600
2025/12/05,09:01:15,312,100
2025/12/05,09:01:14,312,300
2025/12/05,09:01:14,307,100
2025/12/05,09:01:14,310,"8,600"
2025/12/05,09:01:14,310,800
2025/12/05,09:01:14,309,300
2025/12/05,09:01:14,306,100
2025/12/05,09:01:14,307,100
2025/12/05,09:01:13,310,200
2025/12/05,09:01:13,305,100
2025/12/05,09:01:13,305,100
2025/12/05,09:01:13,310,600
2025/12/05,09:01:13,309,100
2025/12/05,09:01:13,308,"1,600"
2025/12/05,09:01:13,305,500
2025/12/05,09:01:13,308,"2,500"
2025/12/05,09:01:13,305,"21,900"
2025/12/05,09:01:04,313,200
2025/12/05,09:01:04,312,400
2025/12/05,09:01:04,311,400
2025/12/05,09:01:04,310,"1,900"
2025/12/05,09:01:04,309,100
2025/12/05,09:01:03,308,"1,500"
2025/12/05,09:01:03,308,500
2025/12/05,09:01:03,302,300
2025/12/05,09:01:03,303,100
2025/12/05,09:01:03,307,300
2025/12/05,09:01:03,307,100
2025/12/05,09:01:03,309,300
2025/12/05,09:01:03,308,"1,000"
2025/12/05,09:01:03,315,200
2025/12/05,09:01:03,307,"1,600"
2025/12/05,09:01:03,311,400
2025/12/05,09:01:03,303,"1,000"
2025/12/05,09:01:03,304,"1,700"
2025/12/05,09:01:03,305,"1,300"
2025/12/05,09:01:03,306,"2,000"
2025/12/05,09:01:03,307,"1,600"
2025/12/05,09:01:03,308,"2,900"
2025/12/05,09:01:03,309,"6,000"
2025/12/05,09:01:03,310,"13,000"
2025/12/05,09:01:03,311,"2,500"
2025/12/05,09:01:03,312,"5,900"
2025/12/05,09:01:03,313,700
2025/12/05,09:01:03,314,600
2025/12/05,09:01:03,315,400
2025/12/05,09:01:03,316,200
2025/12/05,09:01:03,320,600
2025/12/05,09:01:03,320,100
2025/12/05,09:01:03,320,400
2025/12/05,09:01:03,319,100
2025/12/05,09:01:03,313,"2,600"
2025/12/05,09:01:03,314,200
2025/12/05,09:01:03,315,200
2025/12/05,09:01:03,323,"4,100"
2025/12/05,09:01:03,322,"2,200"
2025/12/05,09:01:03,321,800
2025/12/05,09:01:03,320,"1,600"
2025/12/05,09:01:03,319,700
2025/12/05,09:01:03,318,200
2025/12/05,09:01:03,317,100
2025/12/05,09:01:02,315,400
2025/12/05,09:01:02,315,100
2025/12/05,09:01:02,317,700
2025/12/05,09:01:02,316,100
2025/12/05,09:01:02,319,200
2025/12/05,09:01:02,313,600
2025/12/05,09:01:02,314,400
2025/12/05,09:01:02,315,500
2025/12/05,09:01:02,315,100
2025/12/05,09:01:01,318,100
2025/12/05,09:01:01,313,400
2025/12/05,09:01:01,314,"1,500"
2025/12/05,09:01:01,315,100
2025/12/05,09:01:01,314,200
2025/12/05,09:01:01,315,500
2025/12/05,09:01:01,316,"1,200"
2025/12/05,09:01:01,317,100
2025/12/05,09:01:00,318,100
2025/12/05,09:01:00,321,200
2025/12/05,09:01:00,320,200
2025/12/05,09:01:00,319,600
2025/12/05,09:01:00,319,300
2025/12/05,09:01:00,321,200
2025/12/05,09:01:00,320,100
2025/12/05,09:00:59,321,100
2025/12/05,09:00:59,320,100
2025/12/05,09:00:59,316,500
2025/12/05,09:00:59,317,300
2025/12/05,09:00:59,318,500
2025/12/05,09:00:59,320,100
2025/12/05,09:00:59,318,200
2025/12/05,09:00:59,319,100
2025/12/05,09:00:59,320,200
2025/12/05,09:00:59,321,100
2025/12/05,09:00:59,321,100
2025/12/05,09:00:59,322,700
2025/12/05,09:00:59,322,100
2025/12/05,09:00:58,322,100
2025/12/05,09:00:58,323,"1,600"
2025/12/05,09:00:58,322,500
2025/12/05,09:00:58,321,400
2025/12/05,09:00:58,318,"6,300"
2025/12/05,09:00:58,318,400
2025/12/05,09:00:58,318,600
